journal,title,year,doi,novel_taxon,geography,age1,age2
Palaeontology,An early isocrinid sea lily from the middle to late Anisian boundary (Middle Triassic) of south-west China – evidence for a far-east Tethyan origin of the family Isocrinidae,2011,10.1111/j.1475-4983.2011.01101.x,Tyrolecrinus wugangi,China,Mesozoic,Triassic
Palaeontology,"Remarkable preservation of a new genus and species of limuline horseshoe crab from the Cretaceous of Texas, USA",2011,10.1111/j.1475-4983.2011.01103.x,Crenatolimulus paluxyensis,United States,Mesozoic,Cretaceous
Palaeontology,"The long-term history of dispersal among lizards in the early Eocene: new evidence from a microvertebrate assemblage in the Bighorn Basin of Wyoming, USA",2011,10.1111/j.1475-4983.2011.01107.x,Anolbanolis geminus,United States,Cenozoic,Eocene
Palaeontology,"The long-term history of dispersal among lizards in the early Eocene: new evidence from a microvertebrate assemblage in the Bighorn Basin of Wyoming, USA",2011,10.1111/j.1475-4983.2011.01107.x,Paranolis delicatus,United States,Cenozoic,Eocene
Palaeontology,"The long-term history of dispersal among lizards in the early Eocene: new evidence from a microvertebrate assemblage in the Bighorn Basin of Wyoming, USA",2011,10.1111/j.1475-4983.2011.01107.x,Glyptosaurus rhodinos,United States,Cenozoic,Eocene
Palaeontology,Middle Eocene Pelagornithidae and Gaviiformes (Aves) from the Ukrainian Paratethys,2011,10.1111/j.1475-4983.2011.01109.x,Colymbiculus udovinchenkoi,Ukraine,Cenozoic,Eocene
Palaeontology,"Microconchid tubeworms across the upper Frasnian – lower Famennian interval in the Central Devonian Field, Russia",2011,10.1111/j.1475-4983.2011.01110.x,Palaeoconchus variabili,Russia,Paleozoic,Devonian
Palaeontology,"Revision of the disparid Stylocrinus (Crinoidea) from the Devonian of Europe, Asia and Australia",2011,10.1111/j.1475-4983.2011.01067.x,Stylocrinus prescheri,Germany,Paleozoic,Devonian
Palaeontology,"Late Emsian Rutoceratoidea (Nautiloidea) from the Prague Basin, Czech Republic: morphology, diversity and palaeoecology",2011,10.1111/j.1475-4983.2011.01089.x,Parauloceras regulare,Czech Republic,Paleozoic,Devonian
Palaeontology,"Late Emsian Rutoceratoidea (Nautiloidea) from the Prague Basin, Czech Republic: morphology, diversity and palaeoecology",2011,10.1111/j.1475-4983.2011.01089.x,Roussanoffoceras chlupaci,Czech Republic,Paleozoic,Devonian
Palaeontology,"A new longirostrine dyrosaurid (Crocodylomorpha, Mesoeucrocodylia) from the Paleocene of north-eastern Colombia: biogeographic and behavioural implications for New-World Dyrosauridae",2011,10.1111/j.1475-4983.2011.01092.x,Acherontisuchus guajiraensis,Colombia,Cenozoic,Paleocene
Palaeontology,New morganucodontans from an Early Jurassic fissure filling in Wales (United Kingdom),2011,10.1111/j.1475-4983.2011.01094.x,Bridetherium dorisae,United Kingdom,Mesozoic,Jurassic
Palaeontology,New morganucodontans from an Early Jurassic fissure filling in Wales (United Kingdom),2011,10.1111/j.1475-4983.2011.01094.x,Paceyodon davidi,United Kingdom,Mesozoic,Jurassic
Palaeontology,"Fossil isopods associated with a fish skeleton from the Lower Cretaceous of Queensland, Australia – direct evidence of a scavenging lifestyle in Mesozoic Cymothoida",2011,10.1111/j.1475-4983.2011.01095.x,Brunnaega tomhurleyi,Australia,Mesozoic,Cretaceous
Palaeontology,"Remains of Hipparion (Equidae, Perissodactyla) from Puente Minero (Teruel Province, Spain) and their implications for the systematics of the Turolian Hipparionini",2011,,,,,
Palaeontology,"A specimen of Curculioninae (Curculionidae, Coleoptera) from the Lower Cretaceous, Araripe Basin, north-eastern Brazil",2011,10.1111/j.1475-4983.2011.01057.x,Arariperhinus monnei,Brazil,Mesozoic,Cretaceous
Palaeontology,"Tithonia oxfordiana, a new irregular echinoid associated with Jurassic seep deposits in south-east France",2011,10.1111/j.1475-4983.2011.01059.x,Tithonia oxfordiana,France,Mesozoic,Jurassic
Palaeontology,The fossil record of Limopsis (Bivalvia: Limopsidae) in Antarctica and the southern high latitudes,2011,10.1111/j.1475-4983.2011.01061.x,Limopsis infericola,Antarctica,Cenozoic,Miocene
Palaeontology,"Pronemouridae fam. nov. (Insecta: Plecoptera), the stem group of nemouridae and notonemouridae, from the Middle Jurassic of Inner Mongolia, China",2011,10.1111/j.1475-4983.2011.01063.x,Pronemoura shii,China,Mesozoic,Jurassic
Palaeontology,"Pronemouridae fam. nov. (Insecta: Plecoptera), the stem group of nemouridae and notonemouridae, from the Middle Jurassic of Inner Mongolia, China",2011,10.1111/j.1475-4983.2011.01063.x,Pronemoura angustithorax,China,Mesozoic,Jurassic
Palaeontology,"Pronemouridae fam. nov. (Insecta: Plecoptera), the stem group of nemouridae and notonemouridae, from the Middle Jurassic of Inner Mongolia, China",2011,10.1111/j.1475-4983.2011.01063.x,Pronemoura longialata,China,Mesozoic,Jurassic
Palaeontology,"Pronemouridae fam. nov. (Insecta: Plecoptera), the stem group of nemouridae and notonemouridae, from the Middle Jurassic of Inner Mongolia, China",2011,10.1111/j.1475-4983.2011.01063.x,Pronemoura minuta,China,Mesozoic,Jurassic
Palaeontology,"Pronemouridae fam. nov. (Insecta: Plecoptera), the stem group of nemouridae and notonemouridae, from the Middle Jurassic of Inner Mongolia, China",2011,10.1111/j.1475-4983.2011.01063.x,Pronemoura peculiaris,China,Mesozoic,Jurassic
Palaeontology,"Oldest known Dicoelosia and Epitomyonia, deep water brachiopods from the Beiguoshan Formation (Middle Katian, Upper Ordovician), Shaanxi, north China",2011,10.1111/j.1475-4983.2011.01065.x,Dicoelosia cordiformis,China,Paleozoic,Ordovician
Palaeontology,"Oldest known Dicoelosia and Epitomyonia, deep water brachiopods from the Beiguoshan Formation (Middle Katian, Upper Ordovician), Shaanxi, north China",2011,10.1111/j.1475-4983.2011.01065.x,Dicoelosia perbrevis,China,Paleozoic,Ordovician
Palaeontology,"Oldest known Dicoelosia and Epitomyonia, deep water brachiopods from the Beiguoshan Formation (Middle Katian, Upper Ordovician), Shaanxi, north China",2011,10.1111/j.1475-4983.2011.01065.x,Epitomyonia fui,China,Paleozoic,Ordovician
Palaeontology,"Vetulicolians from the Lower Cambrian Sirius Passet Lagerstätte, North Greenland, and the polarity of morphological characters in basal deuterostomes",2011,10.1111/j.1475-4983.2011.01034.x,Ooedigera peeli,Greenland,Paleozoic,Cambrian
Palaeontology,"A Laurentian Iocrinus Hall (Crinoidea, Disparida) in the Dapingian or Darriwilian (Middle Ordovician, Arenig) of Oman",2011,10.1111/j.1475-4983.2011.01042.x,,,,
Palaeontology,"New information on Hauffiosaurus (Reptilia, Plesiosauria) based on a new species from the Alum Shale Member (Lower Toarcian: Lower Jurassic) of Yorkshire, UK",2011,10.1111/j.1475-4983.2011.01044.x,Hauffiosaurus tomistomimus,United Kingdom,Mesozoic,Jurassic
Palaeontology,False fairy wasps in Early Cretaceous amber from Spain (Hymenoptera: Mymarommatoidea),2011,10.1111/j.1475-4983.2011.01049.x,Alavaromma orchamum,Spain,Mesozoic,Cretaceous
Palaeontology,False fairy wasps in Early Cretaceous amber from Spain (Hymenoptera: Mymarommatoidea),2011,10.1111/j.1475-4983.2011.01049.x,Archaeromma hispanicum,Spain,Mesozoic,Cretaceous
Palaeontology,False fairy wasps in Early Cretaceous amber from Spain (Hymenoptera: Mymarommatoidea),2011,10.1111/j.1475-4983.2011.01049.x,Galloromma alavaensis,Spain,Mesozoic,Cretaceous
Palaeontology,False fairy wasps in Early Cretaceous amber from Spain (Hymenoptera: Mymarommatoidea),2011,10.1111/j.1475-4983.2011.01049.x,Galloromma turolensis,Spain,Mesozoic,Cretaceous
Palaeontology,New Trigonioidoidea (Bivalvia; Unionoida) from the Early Cretaceous of Spain,2011,10.1111/j.1475-4983.2011.01052.x,Nippononaia camerana,Spain,Mesozoic,Cretaceous
Palaeontology,"Aspects of crinoid palaeontology of the North Esk Inlier, Scotland (Silurian, Llandovery, Telychian)",2011,10.1111/j.1475-4983.2010.00982.x,Pentagonocyclicus lamonti,Scotland,Paleozoic,Silurian
Palaeontology,"Taphonomy and systematics of a new Late Cretaceous verrucid barnacle (Cirripedia, Thoracica) from Canterbury, New Zealand",2011,10.1111/j.1475-4983.2010.00998.x,Verruca sauria,New Zealand,Mesozoic,Cretaceous
Palaeontology,"Scleritome construction, biofacies, biostratigraphy and systematics of the tommotiid Eccentrotheca helenia sp. nov. from the Early Cambrian of South Australia",2011,10.1111/j.1475-4983.2010.01031.x,Eccentrotheca helenia,Australia,Paleozoic,Cambrian
Palaeontology,"A new species of watering pot shell (Bivalvia: Anomalodesmata: Clavagelloidea) from the Miocene of the Murray Basin, South Australia",2011,10.1111/j.1475-4983.2011.01032.x,Kendrickiana coquinacola,Australia,Cenozoic,Miocene
Palaeontology,"An early Miocene deep-water decapod crustacean faunule from the Vienna Basin (Western Carpathians, Slovakia)",2011,10.1111/j.1475-4983.2011.01033.x,Crosniera schweitzerae,Slovakia,Cenozoic,Miocene
Palaeontology,"An early Miocene deep-water decapod crustacean faunule from the Vienna Basin (Western Carpathians, Slovakia)",2011,10.1111/j.1475-4983.2011.01033.x,Agononida cerovensis,Slovakia,Cenozoic,Miocene
Palaeontology,"New snakeflies (Insecta: Raphidioptera) from the Lower Cretaceous of the UK, Spain and Brazil",2011,10.1111/j.1475-4983.2011.01038.x,Mesoraphidia ednae,United Kingdom,Mesozoic,Cretaceous
Palaeontology,"New snakeflies (Insecta: Raphidioptera) from the Lower Cretaceous of the UK, Spain and Brazil",2011,10.1111/j.1475-4983.2011.01038.x,Mesoraphidia hilli,United Kingdom,Mesozoic,Cretaceous
Palaeontology,"New snakeflies (Insecta: Raphidioptera) from the Lower Cretaceous of the UK, Spain and Brazil",2011,10.1111/j.1475-4983.2011.01038.x,Nanoraphidia lithographica,Spain,Mesozoic,Cretaceous
Palaeontology,"New snakeflies (Insecta: Raphidioptera) from the Lower Cretaceous of the UK, Spain and Brazil",2011,10.1111/j.1475-4983.2011.01038.x,Iberoraphidia dividua,Spain,Mesozoic,Cretaceous
Palaeontology,"New snakeflies (Insecta: Raphidioptera) from the Lower Cretaceous of the UK, Spain and Brazil",2011,10.1111/j.1475-4983.2011.01038.x,Baissoptera lisae,Brazil,Mesozoic,Cretaceous
Palaeontology,A revision of the fossil Canidae (Mammalia) of north-western Africa,2011,10.1111/j.1475-4983.2011.01039.x,Vulpes hassani,Morocco,Cenozoic,Pliocene
Palaeontology,A revision of the fossil Canidae (Mammalia) of north-western Africa,2011,10.1111/j.1475-4983.2011.01039.x,Lupulella paralius,Morocco,Cenozoic,Pliocene
Palaeontology,A revision of the fossil Canidae (Mammalia) of north-western Africa,2011,10.1111/j.1475-4983.2011.01039.x,Lupulella mohibi,Morocco,Cenozoic,Pliocene
Palaeontology,Exceptionally well-preserved brittle stars from the Pliensbachian (Early Jurassic) of the French Ardennes,2011,10.1111/j.1475-4983.2010.00981.x,Inexpectacantha acrobatica,France,Mesozoic,Jurassic
Palaeontology,Exceptionally well-preserved brittle stars from the Pliensbachian (Early Jurassic) of the French Ardennes,2011,10.1111/j.1475-4983.2010.00981.x,Eirenura papillata,France,Mesozoic,Jurassic
Palaeontology,"A new genus and species of nothrotheriid sloth (Xenarthra, Tardigrada, Nothrotheriidae) from the Late Miocene (Huayquerian) of Peru",2011,10.1111/j.1475-4983.2010.01001.x,Mionothropus cartellei,Peru,Cenozoic,Miocene
Palaeontology,"A new turtle from the La Colonia Formation (Campanian–Maastrichtian), Patagonia, Argentina, with remarks on the evolution of the vertebral column in turtles",2011,10.1111/j.1475-4983.2010.01002.x,Patagoniaemys gasparinae,Argentina,Mesozoic,Cretaceous
Palaeontology,"First beetle elytra, abdomen (Coleoptera) and a mine trace from Lunz (Carnian, Late Triassic, Lunz-am-See, Austria) and their taphonomical and evolutionary aspects",2011,10.1111/j.1475-4983.2010.01009.x,Platycrossus caroli ,Austria,Mesozoic,Triassic
Palaeontology,"First beetle elytra, abdomen (Coleoptera) and a mine trace from Lunz (Carnian, Late Triassic, Lunz-am-See, Austria) and their taphonomical and evolutionary aspects",2011,10.1111/j.1475-4983.2010.01009.x,Hydrobiites handlirschi,Austria,Mesozoic,Triassic
Palaeontology,"First beetle elytra, abdomen (Coleoptera) and a mine trace from Lunz (Carnian, Late Triassic, Lunz-am-See, Austria) and their taphonomical and evolutionary aspects",2011,10.1111/j.1475-4983.2010.01009.x,Ademosyne polyzetete,Austria,Mesozoic,Triassic
Palaeontology,"First beetle elytra, abdomen (Coleoptera) and a mine trace from Lunz (Carnian, Late Triassic, Lunz-am-See, Austria) and their taphonomical and evolutionary aspects",2011,10.1111/j.1475-4983.2010.01009.x,Diarcuipenna bennettitophila,Austria,Mesozoic,Triassic
Palaeontology,"First selenosteid placoderms from the eastern Anti-Atlas of Morocco; osteology, phylogeny and palaeogeographical implications",2011,10.1111/j.1475-4983.2010.01026.x,Draconichthys elegans,Morocco,Paleozoic,Devonian
Palaeontology,"First selenosteid placoderms from the eastern Anti-Atlas of Morocco; osteology, phylogeny and palaeogeographical implications",2011,10.1111/j.1475-4983.2010.01026.x,Enseosteus marocanensis,Morocco,Paleozoic,Devonian
Palaeontology,"First selenosteid placoderms from the eastern Anti-Atlas of Morocco; osteology, phylogeny and palaeogeographical implications",2011,10.1111/j.1475-4983.2010.01026.x,Walterosteus lelievrei,Morocco,Paleozoic,Devonian
Palaeontology,"The rudist bivalve genus Gorjanovicia (Radiolitidae, Hippuritoidea) a revision of species based on quantitative analysis of morphological characters",2010,10.1111/j.1475-4983.2010.01022.x,,,,
Palaeontology,"Testing for a decline in diversity prior to extinction: Languedocian (latest mid-Cambrian) distribution of cinctans (Echinodermata) in the Iberian Chains, NE Spain",2010,10.1111/j.1475-4983.2010.01004.x,,,,
Palaeontology,"The anatomy, taphonomy, taxonomy and systematic affinity of Markuelia: Early Cambrian to Early Ordovician scalidophorans",2010,10.1111/j.1475-4983.2010.01006.x,Markuelia spinulifera,China,Paleozoic,Cambrian
Palaeontology,"The anatomy, taphonomy, taxonomy and systematic affinity of Markuelia: Early Cambrian to Early Ordovician scalidophorans",2010,10.1111/j.1475-4983.2010.01006.x,Markuelia waloszeki,China,Paleozoic,Cambrian
Palaeontology,A new coral-associated decapod assemblage from the Upper Miocene (Messinian) Upper Coralline Limestone of Malta (Central Mediterranean),2010,10.1111/j.1475-4983.2010.01008.x,Micippa annamariae,Malta,Cenozoic,Miocene
Palaeontology,A new coral-associated decapod assemblage from the Upper Miocene (Messinian) Upper Coralline Limestone of Malta (Central Mediterranean),2010,10.1111/j.1475-4983.2010.01008.x,Pilumnus scaber,Malta,Cenozoic,Miocene
Palaeontology,A new coral-associated decapod assemblage from the Upper Miocene (Messinian) Upper Coralline Limestone of Malta (Central Mediterranean),2010,10.1111/j.1475-4983.2010.01008.x,Panopeus muelleri,Malta,Cenozoic,Miocene
Palaeontology,A new coral-associated decapod assemblage from the Upper Miocene (Messinian) Upper Coralline Limestone of Malta (Central Mediterranean),2010,10.1111/j.1475-4983.2010.01008.x,Herbstia melitense,Malta,Cenozoic,Miocene
Palaeontology,A new aglaspidid arthropod from the Upper Cambrian of Tasmania,2010,10.1111/j.1475-4983.2010.00974.x,Australaglaspis stonyensis,Tasmania,Paleozoic,Cambrian
Palaeontology,"A new genus of pliosaur (Reptilia: Sauropterygia) from the Lower Jurassic of Holzmaden, Germany",2010,10.1111/j.1475-4983.2010.00975.x,,,,
Palaeontology,"A new taxon of phytosaur (Archosauria: Pseudosuchia) from the Late Triassic (Norian) Sonsela Member (Chinle Formation) in Arizona, and a critical reevaluation of Leptosuchus Case, 1922",2010,10.1111/j.1475-4983.2010.00983.xDigital ,Pravusuchus hortus,United States,Mesozoic,Triassic
Palaeontology,"The genus Hispanomeryx (Mammalia, Ruminantia, Moschidae) and its bearing on musk deer phylogeny and systematics",2010,10.1111/j.1475-4983.2010.00992.x,Hispanomeryx daamsi,Spain,Cenozoic,Miocene
Palaeontology,Holoplanktonic gastropoda (Mollusca) from the Miocene of Cyprus: systematics and biostratigraphy,2010,10.1111/j.1475-4983.2010.00993.x,Peracle charlotteae,Cyprus,Cenozoic,Miocene
Palaeontology,High concentration of long-snouted beaked whales (genus Messapicetus) from the Miocene of Peru,2010,10.1111/j.1475-4983.2010.00995.x,Messapicetus gregarius,Peru,Cenozoic,Miocene
Palaeontology,"Revision of the genus Acrochordiceras Hyatt, 1877 (Ammonoidea, Middle Triassic): morphology, biometry, biostratigraphy and intra-specific variability",2010,10.1111/j.1475-4983.2010.00956.x,,,,
Palaeontology,"New anomalocaridid appendages from the Burgess Shale, Canada",2010,10.1111/j.1475-4983.2010.00955.x,Amplectobelua stephenensis,Canada,Paleozoic,Cambrian
Palaeontology,"New anomalocaridid appendages from the Burgess Shale, Canada",2010,10.1111/j.1475-4983.2010.00955.x,Caryosyntrips serratus,Canada,Paleozoic,Cambrian
