,journal,title,year,doi,novel_taxon,geography,age1,age2,genus_x,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,genus_y,Animalia,Bilateria,Deuterostomia,Protostomia,Arthropoda,Chordata,Vertebrata,Actinopterygii,Chondrichthyes,Tetrapoda,Amniota,Diapsida,Synapsida,Therapsida,Sauropsida,Archosauromorpha,Pseudosuchia,Dinosauromorpha,Dinosauria,Ornithischia,Saurischia,Mammaliaformes,Marsupialiformes,Placentalia,Theria,Avialae,Aves,classification
235,JVP,"Butyrumichthys henricii gen. et sp. nov.: a new stromateiform fish from the lower Eocene Fur Formation, Denmark",2023,10.1080/02724634.2023.2171798,Butyrumichthys henricii,Denmark,Cenozoic,Eocene,Butyrumichthys,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Actinopterygii,Actinopteri,Teleosteomorpha,Acanthopterygii,Percomorphaceae,Eupercaria,Perciformes,Stromateoidei,Butyrumichthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Butyrumichthys,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Fish (actinopterygians)
236,JVP,"A saw-toothed eel †Serrivomer glehni sp. nov. from the Miocene of Sakhalin Island, north-western Pacific",2023,10.1080/02724634.2023.2261505,Serrivomer glehni,Russia,Cenozoic,Miocene,Serrivomer,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Actinopterygii,Actinopteri,Teleosteomorpha,Teleostei,Elopomorpha,Anguilliformes,Congroidea,Serrivomeridae,Serrivomer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Serrivomer,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Fish (actinopterygians)
237,JVP,"A new kannemeyeriiform dicynodont (Synapsida) from a Late Triassic vertebrate assemblage in west Texas, U.S.A.",2023,10.1080/02724634.2023.2255236,Argodicynodon boreni,United States of America,Mesozoic,Triassic,Argodicynodon,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Synapsida,Therapsida,Anomodontia,Dicynodontia,Stahleckeriidae,Placeriinae,Argodicynodon,,,,,,,,,,,,,,,,,,,,,,,,,,,,Argodicynodon,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Non-mammaliaform therapsid
238,JVP,"A large, freshwater chanid fish (Ostariophysi: Gonorynchiformes) from the Upper Cretaceous of Madagascar",2023,10.1080/02724634.2023.2255630,Vango fahiny,Madagascar,Mesozoic,Cretaceous,Vango,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Actinopterygii,Actinopteri,Teleosteomorpha,Teleostei,Clupeocephala,Otomorpha,Ostariophysi,Anotophysa,Gonorynchiformes,Chanidae,Vango,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vango,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Fish (actinopterygians)
239,JVP,The first small-bodied ornithopod dinosaur from the Lewisville Formation (middle Cenomanian) of Texas,2023,10.1080/02724634.2023.2257238,Ampelognathus coheni,United States of America,Mesozoic,Cretaceous,Ampelognathus,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Sauropsida,Reptilia,Eureptilia,Romeriida,Diapsida,Archosauromorpha,Crocopoda,Archosauriformes,Eucrocopoda,Archosauria,Avemetatarsalia,Ornithodira,Dinosauromorpha,Dinosauriformes,Dinosauria,Ornithischia,Genasauria,Cerapoda,Ornithopoda,Clypeodonta,Iguanodontia,Rhabdodontomorpha,Ampelognathus,,,,,,,,,,,,Ampelognathus,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Dinosaurs (ornithischians)
240,JVP,A new eutherian mammal from the Upper Cretaceous Bayinshire Formation of Mongolia,2023,10.1080/02724634.2023.2281478,Bayshinoryctes shuvalovi,Mongolia,Mesozoic,Cretaceous,Bayshinoryctes,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Synapsida,Therapsida,Cynodontia,Mammaliamorpha,Mammaliaformes,Mammalia,Cladotheria,Zatheria,Tribosphenida,Theria,Eutheria,Bayshinoryctes,,,,,,,,,,,,,,,,,,,,,,,Bayshinoryctes,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Mammals (misc. therian mammals)
241,JVP,A new clevosaurid (Lepidosauria: Rhynchocephalia) from the Upper Triassic of India,2023,10.1080/02724634.2023.2232833,Clevosaurus nicholasi,India,Mesozoic,Triassic,Clevosaurus,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Sauropsida,Reptilia,Eureptilia,Romeriida,Diapsida,Eosuchia,Neodiapsida,Sauria,Lepidosauromorpha,Lepidosauria,Sphenodontia,Eusphenodontia,Clevosauridae,Clevosaurus,,,,,,,,,,,,,,,,,,,,,Clevosaurus,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Non-archosauromorph diapsids
242,JVP,"A new sturgeon from the Upper Cretaceous Horseshoe Canyon Formation in central Alberta, Canada",2023,10.1080/02724634.2023.2232846,Boreiosturion labyrinthicus,Canada,Mesozoic,Cretaceous,Boreiosturion,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Actinopterygii,Chondrostei,Acipenseriformes,Acipenseridae,Boreiosturion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Boreiosturion,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Fish (actinopterygians)
243,JVP,"Pliocene Pre-GABI herbivorous mammals from Espinar, Peruvian Andean Plateau",2023,10.1080/02724634.2023.2237079,Andinoglyptodon mollohuancai,Peru,Cenozoic,Pliocene,Andinoglyptodon,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Synapsida,Therapsida,Cynodontia,Mammaliamorpha,Mammaliaformes,Mammalia,Cladotheria,Zatheria,Tribosphenida,Theria,Eutheria,Placentalia,Americatheria,Xenarthra,Cingulata,Chlamyphoridae,Andinoglyptodon,,,,,,,,,,,,,,,,,,Andinoglyptodon,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Placental mammals
244,JVP,"A new Rattus species and its associated micromammals from the Pliocene Yangyi Formation in Baoshan, western Yunnan, China",2023,10.1080/02724634.2023.2249063,Rattus baoshanensis,China,Cenozoic,Pliocene,Rattus,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Synapsida,Therapsida,Cynodontia,Mammaliamorpha,Mammaliaformes,Mammalia,Cladotheria,Zatheria,Tribosphenida,Theria,Eutheria,Placentalia,Boreoeutheria,Euarchontoglires,Gliriformes,Glires,Simplicidentata,Rodentia,Myodonta,Muroidea,Eumuroida,Muridae,Murinae,Rattus,,,,,,,,,,,Rattus,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Placental mammals
245,JVP,"A new typothoracine aetosaur (Archosauria, Pseudosuchia) from the Upper Triassic of India with insights on biostratigraphy, diversification, and paleobiogeography",2023,10.1080/02724634.2023.2253292,Venkatasuchus armatum,India,Mesozoic,Triassic,Venkatasuchus,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Sauropsida,Reptilia,Eureptilia,Romeriida,Diapsida,Archosauromorpha,Crocopoda,Archosauriformes,Eucrocopoda,Archosauria,Pseudosuchia,Suchia,Aetosauria,Stagonolepididae,Aetosaurinae,Typothoracisinae,Paratypothoracisini,Venkatasuchus,,,,,,,,,,,,,,,,,Venkatasuchus,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Crocodiles and friends
246,JVP,"A new titanosaurian (Dinosauria: Sauropoda) from the Upper Cretaceous (Campanian) Quseir Formation of the Kharga Oasis, Egypt",2023,10.1080/02724634.2023.2199810,Igai semkhu,Egypt,Mesozoic,Cretaceous,Igai,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Sauropsida,Reptilia,Eureptilia,Romeriida,Diapsida,Archosauromorpha,Crocopoda,Archosauriformes,Eucrocopoda,Archosauria,Avemetatarsalia,Ornithodira,Dinosauromorpha,Dinosauriformes,Dinosauria,Saurischia,Sauropodomorpha,Massopoda,Sauropodiformes,Sauropoda,Gravisauria,Eusauropoda,Neosauropoda,Macronaria,Titanosauriformes,Somphospondyli,Titanosauria,Lithostrotia,Saltasauroidea,Lohuecosauria,Saltasauridae,Igai,,,Igai,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Dinosaurs (non-avian saurischians)
247,JVP,A new lapillopsid from Antarctica and a reappraisal of the phylogenetic relationships of early diverging stereospondyls,2023,10.1080/02724634.2023.2216260,Rhigerpeton isbelli,Antarctica,Mesozoic,Triassic,Rhigerpeton,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Amphibia,Temnospondyli,Eutemnospondyli,Rhachitomi,Eryopiformes,Stereospondylomorpha,Stereospondyli,Superstes,Lapillopsidae,Rhigerpeton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rhigerpeton,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Amphibians and friends
248,JVP,A stem therian mammal from the Lower Cretaceous of Germany,2023,10.1080/02724634.2023.2224848,Spelaeomolitor speratus,Germany,Mesozoic,Cretaceous,Spelaeomolitor,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Synapsida,Therapsida,Cynodontia,Mammaliamorpha,Mammaliaformes,Mammalia,Cladotheria,Zatheria,Tribosphenida,Theria,Spelaeomolitor,,,,,,,,,,,,,,,,,,,,,,,,Spelaeomolitor,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Mammals (misc. therian mammals)
249,JVP,A new amphibamiform (Temnospondyli: Branchiosauridae) from the lower Permian of the Czech Boskovice Basin,2023,10.1080/02724634.2023.2231994,Piasimotriton kochovi,Czech Republic,Paleozoic,Permian,Piasimotriton,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Amphibia,Temnospondyli,Eutemnospondyli,Rhachitomi,Dissorophoidea,Xerodromes,Amphibamiformes,Branchiosauridae,Piasimotriton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Piasimotriton,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Amphibians and friends
250,JVP,A new squaloziphiid-like odontocete from the Early Miocene of Patagonia expands the cetacean diversity in the southwestern Atlantic Ocean,2023,10.1080/02724634.2023.2232425,Crisocetus lydekkeri,Argentina,Cenozoic,Miocene,Crisocetus,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Synapsida,Therapsida,Cynodontia,Mammaliamorpha,Mammaliaformes,Mammalia,Cladotheria,Zatheria,Tribosphenida,Theria,Eutheria,Placentalia,Boreoeutheria,Laurasiatheria,Scrotifera,Euungulata,Artiodactylamorpha,Artiodactyla,Whippomorpha,Cetacea,Pelagiceti,Neoceti,Odontoceti,Amblyoccipita,Stegoceti,Squaloziphiidae,Crisocetus,,,,,,,,Crisocetus,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Placental mammals
251,JVP,"A new chigutisaurid (Brachyopoidea, Temnospondyli) with soft tissue preservation from the Triassic Sydney Basin, New South Wales, Australia",2023,10.1080/02724634.2023.2232829,Arenaerpeton supinatus,Australia,Mesozoic,Triassic,Arenaerpeton,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Amphibia,Temnospondyli,Eutemnospondyli,Rhachitomi,Eryopiformes,Stereospondylomorpha,Stereospondyli,Brachyopoidea,Chigutisauridae,Arenaerpeton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arenaerpeton,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Amphibians and friends
252,JVP,Ancestral radiation of paenungulate mammals (Paenungulatomorpha)—new evidence from the Paleocene of Morocco,2023,10.1080/02724634.2023.2197971,Hadrogeneios phosphaticus,Morocco,Cenozoic,Paleocene,Hadrogeneios,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Synapsida,Therapsida,Cynodontia,Mammaliamorpha,Mammaliaformes,Mammalia,Cladotheria,Zatheria,Tribosphenida,Theria,Eutheria,Placentalia,Afrotheria,Paenungulatomorpha,Hadrogeneios,,,,,,,,,,,,,,,,,,,,Hadrogeneios,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Placental mammals
253,JVP,"Second species of Eusthenodon (Tristichopteridae, Sarcopterygii) from the Upper Devonian (Famennian) Catskill Formation of Pennsylvania, U.S.A., and a review of global Eusthenodon occurrence",2023,10.1080/02724634.2023.2201627,Eusthenodon wangsjoi,United States of America,Paleozoic,Carboniferous,Eusthenodon,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Osteolepidida,Osteolepidiformes,Cyclolepidoidei,Tristichopteridae,Eusthenodon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eusthenodon,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Fish (misc. fish)
254,JVP,A new pelican (Aves: Pelecanidae) from the Upper Miocene of Argentina: new clues about the origin of the New World lineages,2023,10.1080/02724634.2023.2202702,Pelecanus paranensis,Argentina,Cenozoic,Miocene,Pelecanus,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Sauropsida,Reptilia,Eureptilia,Romeriida,Diapsida,Archosauromorpha,Crocopoda,Archosauriformes,Eucrocopoda,Archosauria,Avemetatarsalia,Ornithodira,Dinosauromorpha,Dinosauriformes,Dinosauria,Saurischia,Theropoda,Neotheropoda,Averostra,Tetanurae,Coelurosauria,Maniraptora,Paraves,Aves,Neornithes,Aequornithes,Feraequornithes,Pelecanimorphae,Pelecaniformes,Pelecanidae,Pelecanus,,,,Pelecanus,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Dinosaurs (birds)
255,JVP,The tetrapod fauna of the upper Permian Naobaogou Formation of China: 9. A new species of Gansurhinus (Reptilia: Captorhinidae) and a revision of Chinese captorhinids,2023,10.1080/02724634.2023.2203200,Gansurhinus naobaogouensis,China,Paleozoic,Permian,Gansurhinus,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Sauropsida,Reptilia,Eureptilia,Captorhinidae,Moradisaurinae,Gansurhinus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gansurhinus,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Non-diapsid sauropsids
256,JVP,"A new old Budgett frog: an articulated skeleton of an Early Pliocene Lepidobatrachus (Anura, Ceratophryidae) from western Argentina",2023,10.1080/02724634.2023.2207092,Lepidobatrachus dibumartinez,Argentina,Cenozoic,Pliocene,Lepidobatrachus,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Amphibia,Temnospondyli,Lissamphibia,Batrachia,Salientia,Anura,Neobatrachia,Ceratophrynidae,Lepidobatrachus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lepidobatrachus,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Amphibians and friends
257,JVP,Evolutionary convergence in a small cursorial styracosternan ornithopod dinosaur from western Europe,2023,10.1080/02724634.2023.2210632,Calvarius rapidus,Spain,Mesozoic,Cretaceous,Calvarius,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Sauropsida,Reptilia,Eureptilia,Romeriida,Diapsida,Archosauromorpha,Crocopoda,Archosauriformes,Eucrocopoda,Archosauria,Avemetatarsalia,Ornithodira,Dinosauromorpha,Dinosauriformes,Dinosauria,Ornithischia,Genasauria,Cerapoda,Ornithopoda,Clypeodonta,Iguanodontia,Dryomorpha,Styracosterna,Calvarius,,,,,,,,,,,Calvarius,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Dinosaurs (ornithischians)
258,JVP,"Anguimorph lizards from the lower Eocene (MP 10–11) of the Cos locality, Phosphorites du Quercy, France, and the early evolution of Glyptosaurinae in Europe",2023,10.1080/02724634.2023.2211646,Sullivanosaurus gallica,France,Cenozoic,Eocene,Sullivanosaurus,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Protostomia,Spiralia,Lophotrochozoa,Mollusca,Gastropoda,Caenogastropoda,Sorbeoconcha,Hypsogastropoda,Latrogastropoda,Neogastropoda,Conoidea,Turridae,Sullivania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sullivanosaurus,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Non-diapsid sauropsids
259,JVP,"Iguanian lizards (Acrodonta and Pleurodonta) from the earliest Eocene (MP 7) of Dormaal, Belgium: the first stages of these iconic reptiles in Europe",2023,10.1080/02724634.2023.2184696,Bifurcodentodon ragei,Belium,Cenozoic,Eocene,Bifurcodentodon,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Sauropsida,Reptilia,Squamata,Iguanomorpha,Pleurodonta,Bifurcodentodon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bifurcodentodon,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Non-diapsid sauropsids
